Age,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,International reputation,Is_On_Loan,Is_Free_Agent,Contract_Years_Left,Team_encoded,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
24,85,1,17.281246492014,10.12667110305036,185,81,81,76,77.0,80,81.0,81,84,1,0,0,3,15.575890189230826,80.8,79.0,58.6,11.2,0.0,0.0,0.0,1.0
23,79,0,15.319588176962746,10.275085591132717,190,86,82,89,75.0,70,53.0,84,81,1,0,0,2,15.493555595814872,72.8,70.0,68.8,10.4,0.0,0.0,0.0,1.0
21,87,0,17.71748324774094,11.289794413577894,175,69,90,90,81.0,80,78.0,77,69,3,0,0,2,16.453522411051612,73.2,76.8,76.8,8.6,1.0,0.0,0.0,0.0
22,85,0,17.147715103853763,10.819798284210286,176,69,85,80,83.0,77,78.0,86,55,1,0,0,3,16.215898736557445,79.8,79.6,38.4,12.6,0.0,0.0,0.0,1.0
19,86,0,16.300417291085605,9.546884034617923,185,75,77,73,76.0,75,76.0,73,38,1,0,0,4,15.967489476120562,72.0,75.8,51.2,11.2,0.0,0.0,0.0,1.0
22,87,0,17.46616882523204,11.849404844423074,186,75,84,87,80.0,81,74.0,89,77,3,0,0,5,16.648428375084915,78.8,80.8,76.8,9.2,0.0,0.0,0.0,1.0
21,85,1,16.906553056777135,9.546884034617923,187,82,78,79,57.0,74,58.0,83,83,2,0,0,1,15.861052064898235,63.4,75.0,77.8,8.8,1.0,0.0,0.0,0.0
20,85,1,17.11134746100564,10.859018228147889,178,72,73,67,84.0,79,81.0,83,62,1,0,0,4,15.532261818089024,73.6,80.2,71.4,7.2,0.0,0.0,0.0,1.0
18,89,0,17.216707972959764,11.51293546492023,173,67,88,86,85.0,77,84.0,68,74,1,1,0,0,15.442895013628643,83.6,69.6,35.8,11.8,0.0,1.0,0.0,0.0
19,87,1,16.118095750958314,10.203629181337648,191,89,76,76,83.0,74,77.0,67,77,1,0,0,3,16.233097417687198,75.2,74.8,58.2,8.2,0.0,0.0,0.0,1.0
20,85,1,17.182806422433504,10.915106645867503,179,70,84,82,78.0,79,71.0,81,78,1,0,0,4,16.166348166056316,65.4,73.2,78.4,10.6,1.0,0.0,0.0,0.0
21,86,1,17.32705602664604,10.491301994830229,177,74,76,74,78.0,83,81.0,86,75,1,0,0,5,16.057321322443688,74.4,80.8,76.8,7.8,0.0,0.0,0.0,1.0
21,80,0,15.404745967162468,9.952325334619427,190,85,63,54,57.0,70,58.0,72,78,1,0,0,3,13.41265503043043,56.0,69.8,72.0,9.0,1.0,0.0,0.0,0.0
20,87,1,17.747336210296442,11.350418300109132,173,70,77,75,86.0,86,90.0,84,58,3,0,0,4,16.290313780360346,73.0,83.6,69.2,9.8,0.0,0.0,0.0,1.0
20,85,1,16.97251102166758,11.127277689932466,183,77,85,87,79.0,69,77.0,67,67,1,0,0,5,16.69649974287952,84.0,69.4,33.2,10.8,0.0,1.0,0.0,0.0
19,86,0,16.785925074816024,10.239995502805316,200,95,17,29,32.0,68,27.0,26,72,1,1,0,0,15.347201628479471,28.6,48.0,22.8,77.0,0.0,0.0,1.0,0.0
21,86,0,17.249497794707484,11.082157933374816,183,77,75,74,75.0,78,77.0,76,79,3,0,0,2,15.67522975469518,75.6,78.0,79.2,10.4,0.0,0.0,0.0,1.0
23,79,0,15.319588176962746,8.699681400989514,185,75,81,83,74.0,65,70.0,87,72,1,0,0,0,12.91353399521652,74.4,72.4,68.6,12.6,0.0,0.0,0.0,1.0
21,87,1,17.565014657424058,11.362114203075018,180,77,77,71,77.0,79,69.0,91,75,1,0,0,4,16.59104508805564,74.2,82.2,79.0,10.0,0.0,0.0,0.0,1.0
19,79,1,14.508658238524095,8.987321812850125,185,77,69,66,72.0,62,68.0,55,65,1,0,0,2,15.875432735856394,68.4,56.4,31.4,8.6,0.0,1.0,0.0,0.0
19,86,1,16.588099342704055,11.002116507732016,193,80,67,67,71.0,76,68.0,73,73,1,0,0,2,16.56660238706802,69.0,76.4,75.0,9.0,0.0,0.0,0.0,1.0
21,87,1,17.491811255187805,9.546884034617923,193,90,75,83,57.0,79,50.0,74,90,1,0,0,3,15.75241277079552,78.6,64.2,41.2,10.0,0.0,1.0,0.0,0.0
22,84,1,16.951004817371683,10.59665973278358,175,72,75,75,77.0,79,72.0,75,75,1,0,0,3,14.652814256147725,76.8,68.2,32.0,8.4,0.0,1.0,0.0,0.0
23,74,1,14.45736497045232,8.853808274977197,195,88,74,75,64.0,62,59.0,62,81,1,0,0,1,13.41265503043043,71.0,62.4,41.8,12.4,0.0,1.0,0.0,0.0
21,84,1,16.066802461833923,11.362114203075018,182,81,74,73,67.0,72,64.0,71,74,1,0,0,4,16.648428375084915,73.8,68.0,50.0,9.0,0.0,1.0,0.0,0.0
19,86,0,16.929025911619092,10.736418414365376,183,69,76,74,75.0,76,70.0,76,52,1,0,0,1,17.246284147782827,76.6,77.4,61.2,7.4,0.0,0.0,0.0,1.0
19,84,1,16.300417291085605,9.90353755128617,194,84,75,79,67.0,75,48.0,75,86,1,0,0,2,14.53312429629745,74.4,65.8,43.0,10.0,0.0,1.0,0.0,0.0
17,82,1,13.73755009757506,6.398594934535208,197,85,19,18,26.0,47,21.0,23,52,1,0,0,2,14.762142459204776,19.6,24.8,19.6,60.4,0.0,0.0,1.0,0.0
18,85,0,15.955576839107596,10.491301994830229,189,84,69,69,61.0,72,57.0,67,77,1,0,0,3,15.866609111253108,54.4,64.0,75.0,7.2,1.0,0.0,0.0,0.0
16,77,1,12.959846800844964,6.2166061010848646,195,74,54,50,37.0,54,56.0,52,59,1,0,0,2,13.44957184754862,38.4,41.4,56.8,13.6,1.0,0.0,0.0,0.0
38,78,1,15.38412668421143,9.105090961257083,182,86,52,51,64.0,83,71.0,53,81,3,0,0,0,13.697317458623615,68.2,71.0,44.8,30.6,0.0,1.0,0.0,0.0
36,81,1,16.012735246411598,10.66897865021924,187,80,76,90,70.0,82,67.0,61,70,3,0,0,1,16.27660322029287,82.4,70.4,40.0,9.6,0.0,1.0,0.0,0.0
32,77,1,15.955576839107596,10.404293143019792,191,84,60,68,68.0,68,65.0,55,88,3,0,0,1,15.345606134638064,73.6,78.0,63.8,4.0,0.0,0.0,0.0,1.0
32,72,1,14.285514812209817,8.853808274977197,171,69,70,72,71.0,71,74.0,59,66,1,0,0,3,13.430423468636937,68.4,67.8,70.6,11.4,1.0,0.0,0.0,0.0
31,69,0,13.815511557963774,9.305741456739437,182,74,62,55,66.0,65,67.0,51,66,1,0,0,0,13.637952988611708,64.2,66.8,68.4,11.0,1.0,0.0,0.0,0.0
32,70,1,13.815511557963774,9.90353755128617,176,74,60,63,68.0,61,81.0,79,74,1,0,0,0,13.41265503043043,61.8,70.8,67.2,12.2,0.0,0.0,0.0,1.0
29,82,1,17.233237274364523,11.849404844423074,180,70,77,77,78.0,83,70.0,88,76,3,0,0,2,16.318315356290814,79.8,76.8,51.6,11.6,0.0,1.0,0.0,0.0
30,74,1,15.201805169084134,10.203629181337648,185,74,50,52,63.0,69,57.0,75,74,2,0,0,1,15.17528342811496,65.0,75.6,69.4,11.8,0.0,0.0,0.0,1.0
28,87,1,18.19126759220317,12.04355959836804,181,74,80,83,87.0,87,79.0,87,73,4,0,0,3,16.110771798167953,78.4,88.0,77.2,9.8,0.0,0.0,0.0,1.0
26,88,1,18.11957566468196,11.51293546492023,186,90,76,78,66.0,86,65.0,73,87,3,0,0,4,15.611724142420044,66.0,73.4,85.2,9.0,1.0,0.0,0.0,0.0
28,90,0,18.62362159611232,12.301387370778713,178,67,93,89,94.0,91,81.0,76,69,5,0,0,2,16.992305836581586,91.4,84.2,50.2,9.8,0.0,1.0,0.0,0.0
27,84,1,17.296750678069195,11.652696102959752,185,79,63,68,65.0,81,64.0,69,83,3,0,0,3,16.636746571385043,60.6,68.2,83.2,9.4,1.0,0.0,0.0,0.0
28,89,0,18.459901466721032,12.301387370778713,176,68,90,91,88.0,87,83.0,91,67,5,0,0,2,16.520986292363226,88.0,86.2,52.8,10.0,0.0,1.0,0.0,0.0
38,60,0,10.819798284210286,6.2166061010848646,173,75,60,60,59.0,60,67.0,54,55,1,0,0,2,13.428623497660066,60.8,59.6,57.2,12.6,0.0,0.0,0.0,1.0
26,89,1,18.379858759848776,12.345838935721968,188,80,71,73,63.0,89,65.0,94,79,4,0,0,2,16.879965883045582,75.4,87.0,83.4,9.4,0.0,0.0,0.0,1.0
26,90,1,18.525040768285617,12.04355959836804,181,73,89,95,81.0,90,78.0,95,72,4,0,0,3,16.971758479457478,85.6,83.4,80.6,9.2,1.0,0.0,0.0,0.0
25,84,1,17.341871111992198,11.461642696843066,189,89,54,68,52.0,81,62.0,64,91,3,0,0,3,15.743026012990786,64.2,66.2,83.4,11.2,1.0,0.0,0.0,0.0
25,88,0,18.08520802165025,12.04355959836804,171,70,83,79,92.0,82,92.0,83,41,3,0,0,1,17.050428562873275,84.4,83.6,53.2,10.4,0.0,0.0,0.0,1.0
27,86,1,18.112795977788508,12.301387370778713,189,94,83,88,68.0,87,72.0,89,91,4,0,0,4,16.875087702051157,85.0,76.0,49.6,11.2,0.0,1.0,0.0,0.0
22,85,1,17.565014657424058,11.561725152903833,179,58,83,72,89.0,80,87.0,82,62,3,0,0,4,16.69649974287952,79.6,82.4,61.0,8.6,0.0,0.0,0.0,1.0
21,85,0,17.1654146803266,10.545367754151744,187,70,76,85,68.0,78,69.0,70,83,1,1,0,0,15.209363845235496,81.0,67.8,40.4,7.2,0.0,1.0,0.0,0.0
24,91,1,18.643824303266577,11.918397239722838,183,70,85,86,86.0,86,85.0,83,80,4,0,0,3,17.007025944466523,86.4,84.6,61.8,10.8,0.0,0.0,0.0,1.0
24,86,0,17.588271519047417,11.184435286790633,192,74,72,71,79.0,77,62.0,78,69,3,0,0,2,16.08676740450463,77.8,82.2,56.6,9.8,0.0,0.0,0.0,1.0
23,83,1,16.648723960844016,10.859018228147889,180,78,82,85,65.0,78,87.0,61,94,1,0,0,4,16.090435532551442,77.8,64.4,39.0,11.4,0.0,1.0,0.0,0.0
22,86,1,17.233237274364523,9.798182590890704,194,80,53,56,63.0,69,57.0,43,68,1,0,0,1,15.183765652774754,40.4,49.6,22.6,78.2,0.0,0.0,1.0,0.0
26,84,1,17.216707972959764,11.407576060361786,188,79,73,84,54.0,78,55.0,71,87,3,0,0,5,16.290313780360346,67.2,67.4,80.2,10.6,1.0,0.0,0.0,0.0
23,88,1,18.126309696772605,11.884495917930655,190,76,85,87,79.0,85,74.0,86,70,3,0,0,5,16.273886968974054,85.6,78.0,35.0,9.0,0.0,1.0,0.0,0.0
22,83,0,16.906553056777135,10.819798284210286,195,82,81,95,69.0,77,42.0,84,82,1,0,0,2,15.457592937584256,79.8,68.8,37.4,9.8,0.0,1.0,0.0,0.0
23,87,0,17.553180200057167,10.275085591132717,181,72,83,78,78.0,77,78.0,85,64,1,0,0,4,15.18667034241208,75.2,82.0,75.6,9.2,0.0,0.0,0.0,1.0
24,89,1,18.09909713361801,11.170449240431308,193,85,48,44,59.0,78,42.0,35,59,3,0,0,5,16.453522411051612,35.0,45.2,21.2,84.4,0.0,0.0,1.0,0.0
22,83,0,16.993564429978885,11.289794413577894,186,73,86,89,74.0,77,70.0,75,77,3,0,0,4,16.69649974287952,78.4,73.8,76.2,11.4,1.0,0.0,0.0,0.0
22,84,1,16.733281344102608,10.691967639914864,192,83,54,52,52.0,75,51.0,40,55,1,0,0,4,17.050428562873275,38.8,48.4,26.2,76.2,0.0,0.0,1.0,0.0
20,85,0,16.257857680289998,10.275085591132717,196,95,55,85,44.0,71,32.0,56,92,1,0,0,3,16.233097417687198,58.6,63.2,76.4,11.0,1.0,0.0,0.0,0.0
21,85,1,16.97251102166758,10.043292972227004,187,79,72,81,79.0,78,73.0,81,74,1,0,0,3,15.705709297998167,75.4,79.0,71.4,9.6,0.0,0.0,0.0,1.0
22,86,0,17.265498135541893,10.373522431293592,176,60,88,79,87.0,77,84.0,84,44,1,0,0,4,15.550699553578731,75.6,78.8,71.4,10.0,1.0,0.0,0.0,0.0
20,84,0,16.906553056777135,10.545367754151744,179,73,88,92,85.0,74,84.0,85,62,1,0,0,3,15.347201628479471,80.0,73.4,64.6,9.4,0.0,0.0,0.0,1.0
21,87,1,17.50439003707821,9.741027444837728,190,93,78,82,63.0,73,66.0,80,90,3,0,0,4,15.862735978193188,58.2,66.2,80.6,8.2,1.0,0.0,0.0,0.0
20,86,0,17.312018149733785,11.156264806643742,180,65,94,94,92.0,77,80.0,70,47,1,0,0,3,15.61691453726488,83.4,71.8,53.6,8.6,0.0,0.0,0.0,1.0
22,87,1,17.77632374660947,11.225256725762891,183,75,81,82,80.0,83,75.0,87,73,3,0,0,4,16.575069754751976,78.0,84.0,76.4,10.4,0.0,0.0,0.0,1.0
22,81,1,16.012735246411598,9.305741456739437,192,85,74,78,66.0,72,69.0,65,84,1,0,0,4,14.107400939821844,74.0,65.2,33.8,8.2,0.0,1.0,0.0,0.0
18,83,0,14.946912992035967,9.952325334619427,181,75,76,78,77.0,63,75.0,66,56,1,1,0,0,14.023463152763709,63.4,63.2,63.0,12.0,1.0,0.0,0.0,0.0
20,86,1,16.61887099947687,10.62135173563291,175,64,92,88,87.0,73,84.0,74,55,1,0,0,4,16.090435532551442,79.8,69.8,48.4,8.2,0.0,0.0,0.0,1.0
19,87,1,16.588099342704055,10.799595985047786,185,80,90,90,82.0,69,72.0,74,57,1,0,0,3,15.294448019699963,81.0,71.0,40.0,9.0,0.0,0.0,0.0,1.0
19,84,1,16.759949589762293,11.0186455364637,194,85,58,76,37.0,73,54.0,61,82,1,0,0,7,16.451374161335668,53.2,62.8,78.6,10.4,1.0,0.0,0.0,0.0
24,85,1,17.439851517607305,11.31448672129398,191,88,72,75,65.0,84,63.0,75,87,1,0,0,5,15.777503222892062,78.4,72.2,48.0,12.0,0.0,1.0,0.0,0.0
22,84,1,16.648723960844016,10.491301994830229,195,82,77,82,78.0,75,61.0,66,79,1,0,0,3,16.306090917780747,77.6,67.6,31.0,10.6,0.0,1.0,0.0,0.0
19,86,1,16.860033043306743,10.085850775128716,185,83,64,72,56.0,74,60.0,69,80,1,0,0,4,16.272312211223525,51.2,68.2,77.0,10.6,1.0,0.0,0.0,0.0
20,86,0,17.385043282614657,11.362114203075018,193,77,79,86,75.0,79,69.0,78,80,1,0,0,4,17.01008403107549,78.6,78.4,78.6,9.4,1.0,0.0,0.0,0.0
19,86,1,15.76142084987672,9.210440366976515,183,73,86,90,83.0,69,77.0,73,61,1,0,0,2,15.305002586990906,77.0,68.6,43.2,9.8,0.0,0.0,0.0,1.0
20,85,0,16.341239282272525,10.434145214930489,185,71,74,75,72.0,73,69.0,63,81,1,0,0,4,16.438992382261265,75.8,66.8,35.6,10.0,0.0,1.0,0.0,0.0
18,82,0,15.404745967162468,9.472781556562168,180,70,75,79,71.0,68,69.0,68,48,1,0,0,1,15.626407915301249,72.2,71.6,57.8,11.0,0.0,0.0,0.0,1.0
19,84,1,15.319588176962746,10.714439990727769,187,82,73,78,67.0,70,65.0,66,76,1,0,0,3,16.948545828682747,73.4,60.2,39.8,8.8,0.0,1.0,0.0,0.0
36,78,1,15.341567078850604,9.105090961257083,180,71,56,51,68.0,81,81.0,63,66,3,0,0,1,13.44957184754862,70.0,76.2,56.4,12.2,0.0,0.0,0.0,1.0
34,84,0,16.835935492889124,11.561725152903833,176,73,78,73,86.0,85,85.0,74,70,4,0,0,1,16.42139647839006,81.2,83.8,61.4,12.6,0.0,0.0,0.0,1.0
33,64,1,12.83468397161566,7.601402334583733,185,80,46,51,57.0,64,56.0,54,79,1,0,0,0,13.41265503043043,59.2,58.2,41.2,11.2,0.0,1.0,0.0,0.0
33,68,1,12.899222326086994,9.546884034617923,189,80,42,42,48.0,64,44.0,37,55,1,0,0,2,14.778279830194204,35.0,47.4,23.4,68.0,0.0,0.0,1.0,0.0
31,80,0,16.5563506464056,11.60824473564232,178,74,70,68,68.0,80,78.0,80,69,2,0,0,2,16.318315356290814,71.0,76.6,76.0,9.2,1.0,0.0,0.0,0.0
32,69,0,13.910821646859096,7.601402334583733,179,88,66,63,67.0,67,75.0,65,78,1,0,0,1,13.015219742972086,68.0,69.8,50.2,8.6,0.0,0.0,0.0,1.0
29,66,1,13.493928313146206,7.601402334583733,188,88,62,64,32.0,59,46.0,70,89,1,0,0,0,13.429671974294894,50.8,54.8,66.2,10.8,1.0,0.0,0.0,0.0
30,60,1,12.25486757159303,6.90875477931522,183,78,56,60,63.0,60,50.0,42,77,1,0,0,0,13.317535910232593,47.4,51.6,63.2,12.6,1.0,0.0,0.0,0.0
33,62,1,12.154784614286667,6.90875477931522,184,73,62,69,62.0,62,70.0,67,70,1,0,0,0,13.801879266674453,55.0,59.2,62.2,13.8,1.0,0.0,0.0,0.0
31,82,1,16.860033043306743,11.81303746480054,188,80,65,64,62.0,82,62.0,53,78,3,0,0,3,16.992019558394503,65.0,74.2,82.8,10.2,1.0,0.0,0.0,0.0
29,82,1,17.216707972959764,11.849404844423074,180,81,75,70,84.0,81,85.0,70,67,3,1,0,0,16.258744253328672,76.6,80.6,55.2,10.2,0.0,0.0,0.0,1.0
29,82,1,17.216707972959764,11.06665398721974,185,83,67,79,83.0,82,82.0,85,72,3,0,0,4,16.122249528880406,77.6,84.8,49.0,11.0,0.0,0.0,0.0,1.0
30,88,1,18.29284738380612,12.128116509451258,179,69,68,66,78.0,92,73.0,95,61,4,0,0,1,15.812097916177084,76.6,92.2,65.4,12.6,0.0,0.0,0.0,1.0
34,84,1,16.489659276356317,11.302216779257382,168,70,78,71,79.0,81,93.0,90,71,3,0,0,2,15.294771824995337,72.4,80.0,83.0,10.8,0.0,0.0,0.0,1.0
30,83,0,17.356469910987094,11.918397239722838,173,65,63,50,93.0,84,91.0,87,47,3,0,0,4,17.090044485837712,71.2,85.4,66.6,10.8,0.0,0.0,0.0,1.0
26,86,1,17.87595358575207,12.345838935721968,180,78,72,79,73.0,85,75.0,85,68,4,0,0,5,16.822384931323455,75.8,86.8,78.0,11.2,1.0,0.0,0.0,0.0
27,82,1,17.296750678069195,11.60824473564232,188,80,89,93,77.0,78,69.0,70,71,3,1,0,0,16.595846400793008,88.2,76.2,36.2,10.6,0.0,1.0,0.0,0.0
25,88,1,18.385053576671908,12.128116509451258,192,77,86,80,73.0,87,69.0,78,79,4,0,0,5,16.483209573081957,86.8,76.6,43.0,8.0,0.0,1.0,0.0,0.0
26,84,0,17.453096744006448,11.951186847493476,193,82,71,72,70.0,81,54.0,85,75,3,0,0,2,16.9859350780112,77.6,82.0,50.2,9.4,0.0,1.0,0.0,0.0
25,83,1,17.296750678069195,11.51293546492023,179,66,76,75,83.0,80,82.0,80,68,3,0,0,2,16.196664069893977,78.0,82.6,61.0,10.8,0.0,0.0,0.0,1.0
25,83,0,17.41282284594998,11.775297421715829,174,69,92,90,88.0,80,88.0,81,65,3,0,0,5,16.59104508805564,84.4,77.6,42.0,8.8,0.0,0.0,0.0,1.0
24,92,1,18.76427045543464,12.676079399771028,176,73,94,93,94.0,85,84.0,84,68,5,0,0,1,16.648428375084915,89.6,83.6,33.8,7.2,0.0,0.0,0.0,1.0
26,90,1,18.60716031919374,12.73670383776449,182,78,87,93,77.0,89,72.0,94,82,4,0,0,3,16.648428375084915,87.6,89.0,83.8,9.0,0.0,0.0,0.0,1.0
27,82,0,17.073607134447293,11.407576060361786,178,77,70,65,69.0,80,75.0,73,77,3,0,0,1,15.743026012990786,66.8,76.2,81.4,11.0,1.0,0.0,0.0,0.0
30,78,1,16.41820031748273,9.99884318585288,177,76,67,68,75.0,76,73.0,83,77,1,0,0,2,15.846750427764997,71.8,79.2,75.4,8.8,0.0,0.0,0.0,1.0
26,83,1,17.01418371633128,10.714439990727769,187,85,69,83,62.0,74,56.0,69,81,3,0,0,2,15.752599952879969,63.2,74.8,81.0,11.6,1.0,0.0,0.0,0.0
24,90,1,18.47422152035907,12.206077645517674,192,92,76,78,53.0,87,46.0,72,88,4,0,0,4,16.879965883045582,64.6,74.0,88.6,8.4,1.0,0.0,0.0,0.0
26,86,1,17.57671069691365,10.308985993422082,185,79,69,71,70.0,81,74.0,91,81,3,0,0,2,15.774834880617634,74.8,82.8,80.6,8.8,0.0,0.0,0.0,1.0
26,79,0,16.257857680289998,10.239995502805316,170,63,75,44,72.0,74,86.0,86,74,1,0,0,2,14.914074670746588,63.4,78.4,74.0,12.0,0.0,0.0,0.0,1.0
23,86,1,17.71748324774094,11.81303746480054,173,66,95,89,93.0,80,92.0,68,76,3,0,0,2,16.992019558394503,85.0,76.4,38.2,10.0,0.0,0.0,0.0,1.0
25,84,0,17.356469910987094,11.736077016252436,190,88,76,78,68.0,82,53.0,74,87,3,0,0,2,16.488689264935548,79.6,71.6,36.0,9.4,0.0,1.0,0.0,0.0
26,87,1,17.909855136853043,12.100717685412471,181,74,67,66,74.0,85,75.0,85,67,3,0,0,4,16.879965883045582,71.4,85.6,78.6,10.4,0.0,0.0,0.0,1.0
21,88,0,17.93454774903691,11.775297421715829,177,71,75,75,84.0,85,86.0,68,67,3,0,0,4,16.944649465208055,80.4,81.4,45.4,8.6,0.0,0.0,0.0,1.0
22,81,1,16.012735246411598,10.933124826700707,178,66,82,81,83.0,71,83.0,60,49,1,1,0,0,15.345606134638064,77.8,70.4,30.4,8.0,0.0,0.0,0.0,1.0
22,85,0,17.296750678069195,11.251573687764475,173,67,88,82,92.0,78,89.0,75,45,1,0,0,4,15.743026012990786,82.0,76.6,52.2,10.6,0.0,0.0,0.0,1.0
25,72,0,14.403297778421797,8.517393171418904,174,69,84,78,83.0,62,82.0,65,50,1,0,0,1,13.180933212524565,73.8,65.8,48.0,11.8,0.0,0.0,0.0,1.0
25,79,0,16.648723960844016,9.90353755128617,177,75,87,84,85.0,75,72.0,80,68,1,0,0,3,15.948061960917071,78.0,75.2,70.4,10.2,0.0,0.0,0.0,1.0
23,83,0,16.97251102166758,11.034905792929417,176,72,75,76,70.0,78,75.0,84,65,2,0,0,4,15.981012509491103,69.6,75.4,75.4,6.4,1.0,0.0,0.0,0.0
24,84,1,17.233237274364523,11.277215789596893,185,82,73,73,77.0,81,71.0,79,79,1,0,0,2,17.137233116557326,77.2,71.0,49.4,10.6,0.0,1.0,0.0,0.0
22,80,1,15.009433329466964,9.741027444837728,185,76,67,70,66.0,69,65.0,75,75,1,0,0,4,13.676258733797068,56.0,63.6,71.0,8.6,1.0,0.0,0.0,0.0
23,62,1,12.524530013005734,6.2166061010848646,176,62,69,66,62.0,56,70.0,67,62,1,0,0,3,12.531305740260716,55.8,59.4,55.4,8.6,0.0,0.0,0.0,1.0
22,83,1,16.648723960844016,11.39640288460621,187,83,76,80,70.0,76,63.0,70,84,1,0,0,5,16.451374161335668,78.8,64.8,36.6,9.6,0.0,1.0,0.0,0.0
21,78,1,14.946912992035967,9.210440366976515,168,63,80,81,85.0,68,85.0,73,46,1,1,0,0,13.795517433102845,74.6,65.6,24.8,11.6,0.0,0.0,0.0,1.0
22,87,1,17.57671069691365,11.338583982516496,195,86,82,90,75.0,73,69.0,84,83,3,0,0,4,15.837452966293744,83.2,73.4,48.8,8.6,0.0,1.0,0.0,0.0
23,81,1,16.257857680289998,9.798182590890704,175,68,87,85,86.0,71,83.0,74,55,1,0,0,0,14.97595240332977,78.2,69.6,35.2,8.2,0.0,0.0,0.0,1.0
21,80,1,15.687312888712007,9.546884034617923,181,70,80,84,74.0,76,74.0,76,69,1,0,0,3,14.723180350191132,65.8,68.4,69.0,10.4,1.0,0.0,0.0,0.0
21,86,1,16.97251102166758,9.680406499268877,176,69,83,77,85.0,75,78.0,77,50,1,0,0,2,15.861052064898235,77.6,74.0,42.6,11.8,0.0,0.0,0.0,1.0
22,87,0,17.439851517607305,10.859018228147889,183,84,73,71,70.0,80,68.0,65,78,2,0,0,3,16.233097417687198,62.6,73.6,80.6,11.2,1.0,0.0,0.0,0.0
20,84,0,16.88356353960952,10.545367754151744,170,66,78,77,85.0,76,81.0,81,48,1,0,0,3,15.422542765811915,66.8,81.4,66.8,9.8,0.0,0.0,0.0,1.0
23,83,1,16.5563506464056,10.165890277802454,183,80,84,86,75.0,74,69.0,82,72,1,0,0,2,14.897054789133254,75.4,73.2,73.2,9.0,1.0,0.0,0.0,0.0
20,81,1,15.150511887854474,10.463131911491969,192,84,64,69,58.0,69,68.0,71,80,1,1,0,0,13.63875537075332,56.6,63.4,72.6,9.4,1.0,0.0,0.0,0.0
24,81,0,16.759949589762293,9.798182590890704,173,71,92,91,88.0,74,80.0,79,50,1,0,0,3,15.948061960917071,82.4,72.4,61.2,8.8,0.0,0.0,0.0,1.0
18,86,1,15.201805169084134,10.404293143019792,183,70,78,70,85.0,70,87.0,75,52,1,0,0,4,17.050428562873275,68.4,72.0,56.0,12.6,0.0,0.0,0.0,1.0
18,85,1,14.690979711984754,8.517393171418904,195,90,68,72,48.0,62,47.0,64,79,1,0,0,3,14.691817374779724,48.8,53.8,68.8,10.6,1.0,0.0,0.0,0.0
16,82,0,13.910821646859096,6.2166061010848646,185,75,73,76,67.0,61,65.0,63,62,1,0,0,0,12.83466964853066,66.0,54.0,28.0,13.6,0.0,1.0,0.0,0.0
18,85,1,15.955576839107596,10.491301994830229,188,75,68,83,63.0,71,59.0,69,83,1,0,0,3,16.003051469855546,58.0,67.0,75.4,10.0,1.0,0.0,0.0,0.0
23,82,0,16.705882371415992,11.06665398721974,186,76,76,79,60.0,75,60.0,73,82,1,0,0,2,16.110771798167953,67.6,73.2,80.2,11.4,1.0,0.0,0.0,0.0
18,85,0,14.731801689838347,8.006700845440367,181,78,73,74,64.0,62,69.0,69,68,1,0,0,3,14.001846013683632,59.0,64.2,64.2,9.6,1.0,0.0,0.0,0.0
16,77,1,13.304686600863562,6.478509642208569,178,71,66,59,62.0,61,70.0,58,33,1,0,0,2,12.91353399521652,58.4,59.6,47.4,11.6,0.0,0.0,0.0,1.0
21,86,1,17.265498135541893,10.239995502805316,173,70,91,95,86.0,74,79.0,75,52,1,0,0,4,13.429671974294894,82.6,71.8,47.2,9.2,0.0,0.0,0.0,1.0
17,82,1,13.493928313146206,8.517393171418904,186,77,55,60,53.0,57,58.0,54,63,1,1,0,0,14.702774303025723,47.8,55.4,60.4,9.0,1.0,0.0,0.0,0.0
17,84,1,14.403297778421797,9.39274525863144,188,81,72,70,71.0,62,60.0,58,69,1,0,0,2,16.058993878632567,67.4,56.2,33.0,8.2,0.0,1.0,0.0,0.0
19,79,1,15.039286283703994,8.853808274977197,179,72,75,75,74.0,64,70.0,75,64,1,0,0,1,13.63571197466269,72.0,69.2,46.6,9.4,0.0,0.0,0.0,1.0
20,75,0,13.21767537538882,6.90875477931522,183,74,61,66,59.0,62,63.0,63,64,1,0,0,2,13.428623497660066,52.8,60.0,57.4,10.0,0.0,0.0,0.0,1.0
17,83,0,14.914123179965662,8.517393171418904,192,83,65,73,49.0,56,48.0,65,84,1,0,0,4,13.41265503043043,53.6,57.6,72.2,9.6,1.0,0.0,0.0,0.0
17,85,1,14.914123179965662,10.275085591132717,179,66,65,67,64.0,68,65.0,70,60,1,0,0,1,16.648428375084915,60.2,70.6,55.6,12.0,0.0,0.0,0.0,1.0
17,84,0,14.508658238524095,9.546884034617923,188,75,73,74,63.0,63,66.0,59,72,1,1,0,0,14.138000829987742,59.4,59.6,66.0,10.4,1.0,0.0,0.0,0.0
17,85,0,14.914123179965662,9.99884318585288,180,70,70,69,71.0,65,70.0,65,62,1,1,0,0,14.249229279474964,68.2,68.2,59.2,11.2,0.0,0.0,0.0,1.0
